yield_per_colony,productions,stocks,average_price,value_of_prod,avg_temp,precipitation,Alabama,Arizona,Arkansas,California,Colorado,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,NewJersey,NewMexico,NewYork,NorthCarolina,NorthDakota,Ohio,Oregon,Pennsylvania,SouthCarolina,SouthDakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,WestVirginia,Wisconsin,Wyoming
0.08791208791208793,0.048139875221443425,0.048139875221443425,0.000378193153557881,0.07597373865416583,0.17796610169491522,0.25096339113680155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032967032967033016,0.019872140491411845,0.019872140491411845,0.0010772774677103272,0.08218031355759918,0.20903954802259883,0.23201669877970454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15384615384615385,0.006161904028344758,0.006161904028344758,0.316960243877282,0.009423470180935412,0.4209039548022597,0.5478484264611432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2527472527472528,0.006624046830470616,0.006624046830470616,0.4453167081151082,0.013477475753698233,0.42937853107344637,0.6348747591522157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3736263736263737,0.010244165447123161,0.010244165447123161,0.4052053130407875,0.01528324224776073,0.5028248587570621,0.37813102119460495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23076923076923078,0.006855118231533544,0.006855118231533544,0.47855186403383104,0.013991700649358415,0.3700564971751412,0.5769107257546563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24175824175824184,0.006315951629053377,0.006315951629053377,0.4693835451597006,0.016419320505614617,0.32485875706214684,0.5576429030186255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26373626373626374,0.011014403450666257,0.011014403450666257,0.5324157374193474,0.01988734887169491,0.4209039548022597,0.678227360308285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23076923076923078,0.005006547023030116,0.005006547023030116,0.6195147667235866,0.028270410542806233,0.47175141242937846,0.5329158638407192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20879120879120888,0.01193868905491797,0.01193868905491797,0.5816954513677985,0.027959483861709378,0.46327683615819204,0.5016056518946691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15384615384615385,0.00739428483401371,0.00739428483401371,0.003896535521505438,0.02319991389722677,0.40960451977401124,0.6298972382787411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1318681318681319,0.008010475236848186,0.008010475236848186,0.003082847221426361,0.01828488059219574,0.39830508474576276,0.6952472703917789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2747252747252748,0.011091427251020565,0.011091427251020565,0.004836288206103809,0.03228853996005788,0.43220338983050843,0.5680796403339755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20879120879120888,0.007933451436493877,0.007933451436493877,0.005042575380771743,0.029227108023104242,0.446327683615819,0.5531470777135516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17582417582417587,0.010706308249249018,0.010706308249249018,0.2539280516176352,0.008622236041185827,0.4124293785310733,0.4950224791265253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26373626373626374,0.01039821304783178,0.01039821304783178,0.2436136928842385,0.007593786249865465,0.4265536723163841,0.7809890815671162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3516483516483517,0.014711545867673112,0.014711545867673112,0.28945528725489067,0.011492328482079862,0.48305084745762716,0.43770070648683357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21978021978021983,0.005391666024801664,0.005391666024801664,0.3158142040180157,0.006493584147522753,0.3728813559322035,0.6194605009633911,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38461538461538464,0.007933451436493877,0.007933451436493877,0.36394787810720053,0.008980997596297582,0.32203389830508455,0.5942517662170841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28571428571428575,0.011784641454209351,0.011784641454209351,0.3685320375442657,0.009435428899439137,0.4039548022598869,0.657514450867052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38461538461538464,0.01509666486944466,0.01509666486944466,0.39489095430739074,0.01511582018870858,0.4576271186440679,0.5912010276172126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2747252747252748,0.011245474851729184,0.011245474851729184,0.4120815521963853,0.01511582018870858,0.45197740112994333,0.6270070648683365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20879120879120888,0.007240237233305092,0.007240237233305092,0.002463985697422556,0.010942227430908504,0.4124293785310733,0.6979768786127167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30769230769230776,0.01355618886235847,0.01355618886235847,0.0026931936692758175,0.019528587316583156,0.40677966101694896,0.6897880539499036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30769230769230776,0.0105522606485404,0.0105522606485404,0.0028421788509804375,0.020293945300821563,0.43220338983050843,0.575465639049454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2747252747252748,0.012708927058461064,0.012708927058461064,0.002819258053795111,0.021346312529149376,0.4378531073446328,0.6245985870263326,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24175824175824184,0.03473773395979357,0.03473773395979357,0.21840081598037978,0.027528969995575272,0.2881355932203391,0.6019588953114964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38461538461538464,0.0730955865362397,0.0730955865362397,0.222984975417445,0.033484411810430395,0.29378531073446323,0.4057482337829158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3736263736263737,0.09119617961950242,0.09119617961950242,0.24705181246203742,0.055727628227359154,0.39830508474576276,0.30587668593448936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23076923076923078,0.09281367942694292,0.09281367942694292,0.2791409285214939,0.051996508054196915,0.2457627118644068,0.44765574823378285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17582417582417587,0.07093892012631903,0.07093892012631903,0.2745567690844287,0.0405280970091245,0.2118644067796609,0.5158959537572253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2527472527472528,0.07532927674651467,0.07532927674651467,0.2504899320398363,0.04451035027086497,0.3192090395480225,0.5775529865125241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23076923076923078,0.05653546946006316,0.05653546946006316,0.23673745372864066,0.041329331148874084,0.35875706214689274,0.5064226075786769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3406593406593407,0.0787953477624586,0.0787953477624586,0.25736617119543415,0.052020425491204364,0.3389830508474576,0.4142581888246627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24175824175824184,0.07648463375182932,0.07648463375182932,0.0011116586634883161,0.05059733798926107,0.268361581920904,0.6184971098265895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30769230769230776,0.08919356081029038,0.08919356081029038,0.0010543566705250012,0.055895050286411306,0.24858757062146886,0.5631021194605009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3406593406593407,0.09604867904182392,0.09604867904182392,0.001272104243785599,0.05881297760132024,0.3163841807909604,0.3648041104688503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30769230769230776,0.03774166217361164,0.03774166217361164,0.0011804210550442943,0.058633596823764365,0.3389830508474576,0.3898522800256904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2747252747252748,0.0070091658322421636,0.0070091658322421636,0.22986121457304284,0.008454813982133675,0.4887005649717513,0.3416827231856133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18681318681318687,0.008087499037202496,0.008087499037202496,0.24475973274350482,0.00507049664557946,0.48587570621468923,0.2827552986512524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30769230769230776,0.008703689440036971,0.008703689440036971,0.25965825091396677,0.006146781310914723,0.5706214689265536,0.20439948619139364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20879120879120888,0.0020796426095663558,0.0020796426095663558,0.2848711278178255,0.005405340763683764,0.44350282485875714,0.3607899807321772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5274725274725276,0.005545713625510283,0.005545713625510283,0.2711186495066298,0.012102223125769843,0.44350282485875714,0.3029865125240847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09890109890109894,0.0073172610336594,0.0073172610336594,0.399475113744456,0.00920821324786836,0.5169491525423726,0.42100192678227355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23076923076923078,0.003234999614880998,0.003234999614880998,0.34675728021820595,0.009363676588416785,0.5423728813559321,0.38728323699421957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5714285714285714,0.01910190248786875,0.01910190248786875,0.46021522628557016,0.023809808540916754,0.5225988700564972,0.3607899807321772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5054945054945055,0.006392975429407687,0.006392975429407687,0.0019138865649747298,0.010691094342330277,0.4689265536723164,0.4060693641618497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5714285714285714,0.012246784256335208,0.012246784256335208,0.0010543566705250012,0.0127001590509561,0.446327683615819,0.47318561335902376,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38461538461538464,0.011707617653855041,0.011707617653855041,0.0020857925438646755,0.016431279224118342,0.4971751412429377,0.30973025048169556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16483516483516486,0.010167141646768851,0.010167141646768851,0.0015013122156388604,0.00679255211011588,0.5112994350282485,0.3322093770070648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4395604395604396,0.004236309019487022,0.004236309019487022,0.3100840047216842,0.00804821755300702,0.5084745762711864,0.5937700706486833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1318681318681319,0.0,0.0,0.3616557983886679,0.003073390655457361,0.5338983050847457,0.927906229929351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26373626373626374,0.002233690210274975,0.002233690210274975,0.3593637186701353,0.0067566759546047045,0.5762711864406778,0.5884714193962748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15384615384615385,0.0003851190017715475,0.0003851190017715475,0.37082411726279835,0.0019373123976034732,0.4802259887005649,0.7903018625561977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21978021978021983,0.003389047215589617,0.003389047215589617,0.452192947270706,0.008287391923081523,0.46045197740112975,0.651091843288375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20879120879120888,0.0033120234152353074,0.0033120234152353074,0.46136126614483647,0.008263474486074073,0.5254237288135593,0.8309248554913294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20879120879120888,0.002772856812755141,0.002772856812755141,0.45906918642630384,0.008215639612059173,0.5621468926553672,0.684489402697495,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1208791208791209,0.0023107140106292845,0.0023107140106292845,0.4716756248782332,0.006541419021537653,0.5593220338983049,0.7016698779704559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15384615384615385,0.0016945236077948087,0.0016945236077948087,0.00458415943706522,0.007809043182932518,0.5367231638418077,0.9181117533718688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15384615384615385,0.0024647616113379033,0.0024647616113379033,0.0037017087454301665,0.010858516401382428,0.5508474576271185,0.8792549775208733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06593406593406598,0.003543094816298236,0.003543094816298236,0.004962352590623102,0.01307087932457158,0.53954802259887,0.8277135517019909,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10989010989010994,0.004698451821612878,0.004698451821612878,0.003632946353874187,0.011396658734050059,0.5367231638418077,0.751926782273603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5824175824175826,0.021258568897789414,0.021258568897789414,0.17026714189119496,0.048815488932206025,0.8050847457627117,0.5651894669235709,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5494505494505495,0.03535392436262805,0.03535392436262805,0.18974981949872216,0.05251073294985709,0.8389830508474576,0.5852601156069364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6483516483516485,0.009936070245705923,0.009936070245705923,0.20808645724698305,0.07432343550065176,0.8672316384180792,0.9043031470777134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7802197802197803,0.03681737656935993,0.03681737656935993,0.21496269640258087,0.10790351705911196,0.7994350282485874,0.8810211946050095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6263736263736264,0.03943618578140645,0.03943618578140645,0.24819785232130373,0.1022709606438574,0.7655367231638415,0.7928709055876685,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7912087912087913,0.025879996919047982,0.025879996919047982,0.2218389355581787,0.09873117996675478,0.8502824858757059,0.9754335260115605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6483516483516485,0.02225987830239544,0.02225987830239544,0.2206928956989124,0.09691345475418855,0.8672316384180792,0.9717405266538213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5934065934065935,0.020565354694600628,0.020565354694600628,0.2195468558396461,0.07754033077815382,0.8672316384180792,0.9232498394348105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6153846153846154,0.01917892628822306,0.01917892628822306,0.0005500991324478267,0.08246732280168857,0.8418079096045197,0.9606615285806037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4945054945054946,0.03204190094739274,0.03204190094739274,0.0008251486986717398,0.09711675296875187,0.8389830508474576,0.8880860629415541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4615384615384616,0.016637140876530846,0.016637140876530846,0.0011804210550442943,0.06413460733547793,0.8531073446327684,0.9698137443802182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3406593406593407,0.01486559346838173,0.01486559346838173,0.0012262626494149468,0.06131234976859879,0.8333333333333333,0.9588953114964676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15384615384615385,0.0016174998074404991,0.0016174998074404991,0.23329933415084175,0.0021764867676779755,0.18644067796610164,0.6864161849710982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032967032967033016,0.0003851190017715475,0.0003851190017715475,0.22527705513597762,0.0,0.1355932203389829,0.6981374438021836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07692307692307693,0.0009242856042517137,0.0009242856042517137,0.2722646893658961,0.001040408509824087,0.16666666666666652,0.655427103403982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17582417582417587,0.001155357005314642,0.001155357005314642,0.358217678810869,0.008454813982133675,0.11299435028248594,0.6270070648683365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21978021978021983,0.002233690210274975,0.002233690210274975,0.5702350527751355,0.01958838090910178,0.09039548022598876,0.6886640976236351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21978021978021983,0.002695833012400832,0.002695833012400832,0.6206608065828529,0.027672474617619975,0.09039548022598876,0.5876685934489402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07692307692307693,0.004082261418778403,0.004082261418778403,0.3857226354332603,0.013644897812750386,0.14971751412429368,0.5587668593448939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06593406593406598,0.00300392821381807,0.00300392821381807,0.5713810926344018,0.020832087633489194,0.12429378531073443,0.6223506743737957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05494505494505497,0.006161904028344758,0.006161904028344758,0.001776361781862773,0.010834598964374978,0.10734463276836137,0.640494540783558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08791208791208793,0.007548332434722329,0.007548332434722329,0.0021201737396426648,0.01774673825952811,0.07627118644067798,0.697334617854849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032967032967033016,0.005083570823384426,0.005083570823384426,0.002211856928383969,0.00920821324786836,0.15536723163841804,0.5470456005138086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07692307692307693,0.0036971424170068553,0.0036971424170068553,0.0020055697537160345,0.01137274129704261,0.17514124293785316,0.5329158638407192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3406593406593407,0.11645998613571593,0.11645998613571593,0.18974981949872216,0.07939393214623122,0.2570621468926553,0.39595375722543347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.40659340659340665,0.15959331433412927,0.15959331433412927,0.20579437752845042,0.09966396001004534,0.21468926553672318,0.48587026332691063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32967032967032966,0.10167141646768851,0.10167141646768851,0.23100725443230916,0.09816912019707968,0.29378531073446323,0.39242132305716115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30769230769230776,0.0747130863436802,0.0747130863436802,0.2459057726027711,0.1179129644467299,0.17231638418079087,0.5085099550417468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3956043956043957,0.1404143880459062,0.1404143880459062,0.28372508795855916,0.1678645316367898,0.11016949152542366,0.48330122029543987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3406593406593407,0.1518909342986983,0.1518909342986983,0.27799488866222766,0.14947202257806053,0.2005649717514124,0.4043031470777134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36263736263736274,0.1307093892012632,0.1307093892012632,0.26997260964736347,0.1485033663792588,0.2655367231638417,0.47045600513808594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19780219780219782,0.062389278286990674,0.062389278286990674,0.27570280894369503,0.1104507241004054,0.23446327683615809,0.525208734746307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18681318681318687,0.05822999306785796,0.05822999306785796,0.001214802250822284,0.12423912653520049,0.2005649717514124,0.47543352601156064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2527472527472528,0.1040591542786721,0.1040591542786721,0.001295025040970925,0.1410411260329343,0.16666666666666652,0.5663134232498394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
